"","Fitted","Actual","Date"
"293",280.061524317793,280.061589784025,"1774-05-15"
"294",279.333021888698,279.333058502302,"1774-06-15"
"295",277.697710390186,277.697767816169,"1774-07-15"
"296",276.099600916546,276.099865612826,"1774-08-15"
"297",276.064585363389,276.065019809777,"1774-09-15"
"298",277.106805291617,277.106923532435,"1774-10-15"
"299",278.116663767507,278.116513390274,"1774-11-15"
"300",278.758908956294,278.758793560829,"1774-12-15"
"301",279.224275709834,279.224241619419,"1775-01-15"
"302",279.612337770715,279.612301423608,"1775-02-15"
"303",279.959390178663,279.959336485368,"1775-03-15"
"304",280.205250900184,280.205169740716,"1775-04-15"
"305",280.154952307977,280.154833173835,"1775-05-15"
"306",279.428748875146,279.428578450236,"1775-06-15"
"307",277.795500780521,277.795328733901,"1775-07-15"
"308",276.199130971574,276.199143762021,"1775-08-15"
"309",276.16544263128,276.165603650804,"1775-09-15"
"310",277.208449426906,277.208356536485,"1775-10-15"
"311",278.218579933844,278.218379351807,"1775-11-15"
"312",278.860830463417,278.860726867455,"1775-12-15"
"313",279.325923899757,279.325927251891,"1776-01-15"
"314",279.713456057941,279.713474955824,"1776-02-15"
"315",280.0597664209,280.059784084371,"1776-03-15"
"316",280.304722222181,280.304728166694,"1776-04-15"
"317",280.253406141667,280.253389780123,"1776-05-15"
"318",279.526123183969,279.526071183313,"1776-06-15"
"319",277.891784107782,277.891746133391,"1776-07-15"
"320",276.294362450805,276.294524960695,"1776-08-15"
"321",276.259712139419,276.260038322837,"1776-09-15"
"322",277.301921535442,277.301969361144,"1776-10-15"
"323",278.311439178272,278.311292249518,"1776-11-15"
"324",278.953137057862,278.953053325418,"1776-12-15"
"325",279.417760577197,279.417772324078,"1777-01-15"
"326",279.804914626018,279.804935262988,"1777-02-15"
"327",280.150934029335,280.150947814037,"1777-03-15"
"328",280.395678401476,280.395675073163,"1777-04-15"
"329",280.344222164648,280.344191184469,"1777-05-15"
"330",279.616861928074,279.616789973389,"1777-06-15"
"331",277.982500025442,277.982436763822,"1777-07-15"
"332",276.38510156293,276.385233452882,"1777-08-15"
"333",276.350512026178,276.350802266014,"1777-09-15"
"334",277.392804508985,277.392818916705,"1777-10-15"
"335",278.402414858699,278.402252441791,"1777-11-15"
"336",279.044237255678,279.04414428145,"1777-12-15"
"337",279.509005919004,279.509009273635,"1778-01-15"
"338",279.896316608053,279.896328538551,"1778-02-15"
"339",280.242498337726,280.242502850811,"1778-03-15"
"340",280.487405628271,280.487392409069,"1778-04-15"
"341",280.436107962139,280.436066460148,"1778-05-15"
"342",279.708897042153,279.708813932201,"1778-06-15"
"343",278.07467030275,278.074595251844,"1778-07-15"
"344",276.477387952383,276.477507418913,"1778-08-15"
"345",276.442890578367,276.443167761569,"1778-09-15"
"346",277.485245678881,277.485248797549,"1778-10-15"
"347",278.494887721062,278.494724290431,"1778-11-15"
"348",279.136730758917,279.136642749633,"1778-12-15"
"349",279.601515193656,279.601526083237,"1779-01-15"
"350",279.988841181936,279.988862481573,"1779-02-15"
"351",280.335044231648,280.335059789379,"1779-03-15"
"352",280.579985808685,280.579985275436,"1779-04-15"
"353",280.528742438807,280.528715256693,"1779-05-15"
"354",279.801612889172,279.801545731427,"1779-06-15"
"355",278.167501663122,278.167444196385,"1779-07-15"
"356",276.570376038949,276.570514721522,"1779-08-15"
"357",276.53608367372,276.536381705131,"1779-09-15"
"358",277.57870031655,277.578722263304,"1779-10-15"
"359",278.588664667219,278.588499036518,"1779-11-15"
"360",279.230847518916,279.230743173319,"1779-12-15"
"361",279.695970272207,279.695959202628,"1780-01-15"
"362",280.083622365429,280.083617935612,"1780-02-15"
"363",280.430123380416,280.430109837844,"1780-03-15"
"364",280.675317717203,280.675284798943,"1780-04-15"
"365",280.624264589954,280.624201756694,"1780-05-15"
"366",279.897245401236,279.897139330212,"1780-06-15"
"367",278.263147278407,278.263047637079,"1780-07-15"
"368",276.665920121215,276.666013368088,"1780-08-15"
"369",276.6313942076,276.631643542368,"1780-09-15"
"370",277.673626228532,277.673601720233,"1780-10-15"
"371",278.683039442362,278.682869069511,"1780-11-15"
"372",279.324587766496,279.324511494289,"1780-12-15"
"373",279.789038695103,279.789068414402,"1781-01-15"
"374",280.176000923863,280.176045531929,"1781-02-15"
"375",280.521825422152,280.521868203361,"1781-03-15"
"376",280.766390725498,280.766421209229,"1781-04-15"
"377",280.714790776056,280.714798378233,"1781-05-15"
"378",279.987341832209,279.987313220401,"1781-06-15"
"379",278.352965904675,278.35295074423,"1781-07-15"
"380",276.755647782448,276.755832531427,"1781-08-15"
"381",276.72125263392,276.721600492036,"1781-09-15"
"382",277.763874670255,277.763948939273,"1781-10-15"
"383",278.773979330341,278.773844054995,"1781-11-15"
"384",279.4164066086,279.416307953541,"1781-12-15"
"385",279.881849344403,279.881835792315,"1782-01-15"
"386",280.269900163463,280.269889010964,"1782-02-15"
"387",280.616872360972,280.616848703545,"1782-03-15"
"388",280.862601630586,280.862555388159,"1782-04-15"
"389",280.812137958377,280.812058631074,"1782-05-15"
"390",280.08575340634,280.085627679885,"1782-06-15"
"391",278.45232573704,278.452203280657,"1782-07-15"
"392",276.855795480069,276.855862752667,"1782-08-15"
"393",276.821983541953,276.822203743525,"1782-09-15"
"394",277.864937202179,277.864879057475,"1782-10-15"
"395",278.875058556737,278.874854065133,"1782-11-15"
"396",279.51728336044,279.517181547211,"1782-12-15"
"397",279.982382528512,279.982388175478,"1783-01-15"
"398",280.369946980796,280.369966903949,"1783-02-15"
"399",280.71631330615,280.716330341046,"1783-03-15"
"400",280.961346939972,280.961350519236,"1783-04-15"
"401",280.910129000462,280.910108519152,"1783-05-15"
"402",280.182962981578,280.182905102759,"1783-06-15"
"403",278.54875814252,278.548712530485,"1783-07-15"
"404",276.951486523354,276.951639635974,"1783-08-15"
"405",276.917000544039,276.917315581202,"1783-09-15"
"406",277.959380575176,277.959423745367,"1783-10-15"
"407",278.969080253665,278.968941592102,"1783-11-15"
"408",279.610996232759,279.610916985422,"1783-12-15"
"409",280.075856011233,280.075871036729,"1784-01-15"
"410",280.463267450364,280.463291139674,"1784-02-15"
"411",280.809567520284,280.809584342311,"1784-03-15"
"412",281.054617377168,281.05461711674,"1784-04-15"
"413",281.003492855107,281.003464983233,"1784-05-15"
"414",280.276491947287,280.276423143383,"1784-06-15"
"415",278.642518365382,278.642458297257,"1784-07-15"
"416",277.045538591863,277.045673718132,"1784-08-15"
"417",277.011399486785,277.011693007615,"1784-09-15"
"418",278.054175467125,278.054193963865,"1784-10-15"
"419",279.064306199892,279.064145724037,"1784-11-15"
"420",279.706681357041,279.706583138776,"1784-12-15"
"421",280.172018770835,280.172013879243,"1785-01-15"
"422",280.559909845306,280.559911898853,"1785-02-15"
"423",280.906677504414,280.906670805422,"1785-03-15"
"424",281.152169333431,281.152143630813,"1785-04-15"
"425",281.101447698041,281.101392455056,"1785-05-15"
"426",280.3747971451,280.374699039511,"1785-06-15"
"427",278.741107944815,278.741016644002,"1785-07-15"
"428",277.144333139043,277.144435101571,"1785-08-15"
"429",277.110306147457,277.110564573587,"1785-09-15"
"430",278.153087845378,278.153069595718,"1785-10-15"
"431",279.163100999142,279.162918129868,"1785-11-15"
"432",279.805255369606,279.805163837682,"1785-12-15"
"433",280.270321356584,280.270335106762,"1786-01-15"
"434",280.657899700961,280.657926606958,"1786-02-15"
"435",281.004329537134,281.004352662528,"1786-03-15"
"436",281.249478195186,281.249487021772,"1786-04-15"
"437",281.198428547706,281.198412481161,"1786-05-15"
"438",280.471485812842,280.47143151849,"1786-06-15"
"439",278.837560967503,278.837518110026,"1786-07-15"
"440",277.240627767875,277.240782805246,"1786-08-15"
"441",277.20654034946,277.20685648196,"1786-09-15"
"442",278.249380421266,278.249424303051,"1786-10-15"
"443",279.259599605588,279.259462828051,"1786-11-15"
"444",279.902096428082,279.90200964489,"1786-12-15"
"445",280.36757220121,280.367573991178,"1787-01-15"
"446",280.755623879266,280.75563138677,"1787-02-15"
"447",281.102578718294,281.10257700593,"1787-03-15"
"448",281.348286466346,281.348265446966,"1787-04-15"
"449",281.297811184134,281.297760356353,"1787-05-15"
"450",280.571439012708,280.571345061895,"1787-06-15"
"451",278.938061794762,278.937974389864,"1787-07-15"
"452",277.341634139806,277.341739739742,"1787-08-15"
"453",277.307991033981,277.308252839348,"1787-09-15"
"454",278.351194992114,278.351179722054,"1787-10-15"
"455",279.36167105705,279.36148525225,"1787-11-15"
"456",280.004314854071,280.004214358097,"1787-12-15"
"457",280.469883824665,280.469886666478,"1788-01-15"
"458",280.857973749783,280.857988086521,"1788-02-15"
"459",281.204915225462,281.20492418176,"1788-03-15"
"460",281.450566868933,281.450559939775,"1788-04-15"
"461",281.400002802406,281.399969396313,"1788-05-15"
"462",280.673519485549,280.67344626845,"1788-06-15"
"463",279.040019135117,279.039955771728,"1788-07-15"
"464",277.443466746555,277.443599694903,"1788-08-15"
"465",277.409707694451,277.410000155065,"1788-09-15"
"466",278.452814889315,278.452833573555,"1788-10-15"
"467",279.463227930054,279.463072770173,"1788-11-15"
"468",280.105850759579,280.105763025271,"1788-12-15"
"469",280.571414878785,280.571422827238,"1789-01-15"
"470",280.959519928156,280.959536946706,"1789-02-15"
"471",281.306499467644,281.306509808717,"1789-03-15"
"472",281.552211860599,281.552205262357,"1789-04-15"
"473",281.501730281472,281.501696204878,"1789-05-15"
"474",280.775350092581,280.775275214862,"1789-06-15"
"475",279.141972381089,279.141906369358,"1789-07-15"
"476",277.545561005819,277.545690318627,"1789-08-15"
"477",277.511960203141,277.512248041263,"1789-09-15"
"478",278.555241745673,278.555254820119,"1789-10-15"
"479",279.565843095827,279.565682031064,"1789-11-15"
"480",280.208664425956,280.208571664395,"1789-12-15"
"481",280.674435563951,280.674438254498,"1790-01-15"
"482",281.062751401585,281.062762617514,"1790-02-15"
"483",281.409941297572,281.409945223989,"1790-03-15"
"484",281.655859607946,281.655845968514,"1790-04-15"
"485",281.605575541291,281.605533793848,"1790-05-15"
"486",280.879380502989,280.879297324077,"1790-06-15"
"487",279.246171625213,279.246096681757,"1790-07-15"
"488",277.649908812131,277.650028562654,"1790-08-15"
"489",277.616432345457,277.616709990869,"1790-09-15"
"490",278.659810043568,278.659812294758,"1790-10-15"
"491",279.670474958805,279.670303471923,"1790-11-15"
"492",280.313323405923,280.313225304733,"1790-12-15"
"493",280.779092742553,280.77909321403,"1791-01-15"
"494",281.167378778193,281.167388903793,"1791-02-15"
"495",281.514510198662,281.514513732406,"1791-03-15"
"496",281.7603419097,281.760328482301,"1791-04-15"
"497",281.709943934822,281.709902984075,"1791-05-15"
"498",280.98360855153,280.983526749652,"1791-06-15"
"499",279.350233776492,279.350160789427,"1791-07-15"
"500",277.753780400925,277.753902687007,"1791-08-15"
"501",277.720089594104,277.720370354329,"1791-09-15"
"502",278.763230062374,278.76323600759,"1791-10-15"
"503",279.773636098357,279.773468270852,"1791-11-15"
"504",280.416205623898,280.416107293248,"1791-12-15"
"505",280.881668279267,280.881665693263,"1792-01-15"
"506",281.26961624452,281.26962236212,"1792-02-15"
"507",281.616376855299,281.616375845446,"1792-03-15"
"508",281.861802530039,281.861784112917,"1792-04-15"
"509",281.81096054967,281.810914182375,"1792-05-15"
"510",281.08414039409,281.084052752988,"1792-06-15"
"511",279.450237270513,279.450158022394,"1792-07-15"
"512",277.853209158046,277.853324761445,"1792-08-15"
"513",277.81889441322,277.819168069321,"1792-09-15"
"514",278.861358929838,278.861357349464,"1792-10-15"
"515",279.871034059677,279.870858965138,"1792-11-15"
"516",280.512815264179,280.512717331395,"1792-12-15"
"517",280.977448446387,280.977453640376,"1793-01-15"
"518",281.364538611658,281.364555435816,"1793-02-15"
"519",281.710418330122,281.71042991585,"1793-03-15"
"520",281.954947858895,281.95494370266,"1793-04-15"
"521",281.903202955928,281.903172466599,"1793-05-15"
"522",281.175481715814,281.175411559344,"1793-06-15"
"523",279.540687990154,279.54062783104,"1793-07-15"
"524",277.942788408747,277.942924705049,"1793-08-15"
"525",277.907629980113,277.90792593306,"1793-09-15"
"526",278.949287250662,278.949309571021,"1793-10-15"
"527",279.95820062913,279.958050201216,"1793-11-15"
"528",280.59927721838,280.599194465819,"1793-12-15"
"529",281.063250756123,281.063261374853,"1794-01-15"
"530",281.449717181294,281.449736184793,"1794-02-15"
