"","Fitted","Actual","Date"
"116",12.1408528127368,10.881,"1762-05-01"
"117",14.1600051962364,13.499,"1762-06-01"
"118",14.4701729129287,14.72,"1762-07-01"
"119",14.1023862805625,13.992,"1762-08-01"
"120",11.9923572223461,10.326,"1762-09-01"
"121",6.6220811956232,6.156,"1762-10-01"
"122",4.93960813662785,6.367,"1762-11-01"
"123",2.2456427514125,3.123,"1762-12-01"
"124",2.02181153246939,1.369,"1763-01-01"
"125",2.04138838132487,0.771,"1763-02-01"
"126",3.36731260178038,1.576,"1763-03-01"
"127",7.42164295184676,7.871,"1763-04-01"
"128",11.4575135228141,10.701,"1763-05-01"
"129",13.7937881261036,12.271,"1763-06-01"
"130",13.956111122885,16.391,"1763-07-01"
"131",14.4184438857028,14.126,"1763-08-01"
"132",11.7374799807328,11.378,"1763-09-01"
"133",6.73879215845539,5.535,"1763-10-01"
"134",4.6789657923035,4.588,"1763-11-01"
"135",1.60732151230217,3.384,"1763-12-01"
"136",1.87475854542987,1.741,"1764-01-01"
"137",2.04276141927001,6.162,"1764-02-01"
"138",4.93199982986321,5.521,"1764-03-01"
"139",8.7398951209794,7.88,"1764-04-01"
"140",11.495836784469,11.175,"1764-05-01"
"141",13.8808507481685,11.723,"1764-06-01"
"142",13.9788239925782,12.507,"1764-07-01"
"143",13.152014327164,12.282,"1764-08-01"
"144",11.0677870830009,10.696,"1764-09-01"
"145",6.47954831187942,10.011,"1764-10-01"
"146",6.09750071172868,5.791,"1764-11-01"
"147",2.24640599314862,5.315,"1764-12-01"
"148",2.62162851092236,3.78,"1765-01-01"
"149",3.10920972059233,3.832,"1765-02-01"
"150",4.41625383906656,6.859,"1765-03-01"
"151",9.23100348250538,9.013,"1765-04-01"
"152",11.9529171163523,10.734,"1765-05-01"
"153",13.6812357181948,10.833,"1765-06-01"
"154",13.736996324755,13.953,"1765-07-01"
"155",13.6798647904146,13.12,"1765-08-01"
"156",11.4548609995859,10.993,"1765-09-01"
"157",6.96887173524342,7.904,"1765-10-01"
"158",5.53811781062409,5.603,"1765-11-01"
"159",2.45611533586567,2.399,"1765-12-01"
"160",1.73782601118951,-0.793,"1766-01-01"
"161",1.70840545896513,4.896,"1766-02-01"
"162",4.83754366495415,6.062,"1766-03-01"
"163",8.85841671913171,8.007,"1766-04-01"
"164",11.4524715479256,11.228,"1766-05-01"
"165",13.5773248667798,13.653,"1766-06-01"
"166",14.5744324145012,13.555,"1766-07-01"
"167",13.5006385332172,13.758,"1766-08-01"
"168",11.6269794092722,12.25,"1766-09-01"
"169",7.45099108984284,8.465,"1766-10-01"
"170",5.78638673037571,7.454,"1766-11-01"
"171",3.09012719796115,2.333,"1766-12-01"
"172",1.60969814158597,-0.643,"1767-01-01"
"173",2.04539557369675,3.932,"1767-02-01"
"174",4.70546409081779,7.022,"1767-03-01"
"175",9.11971287435622,6.278,"1767-04-01"
"176",10.9162958408325,10.193,"1767-05-01"
"177",13.2780890546119,14.112,"1767-06-01"
"178",14.6436716627579,13.361,"1767-07-01"
"179",13.4833310288906,14.597,"1767-08-01"
"180",11.9390806025148,11.675,"1767-09-01"
"181",7.37061574224046,9.027,"1767-10-01"
"182",6.10665087050089,7.915,"1767-11-01"
"183",3.18987531948157,1.189,"1767-12-01"
"184",1.08354884140683,-2.08,"1768-01-01"
"185",1.64527648085412,0.506,"1768-02-01"
"186",3.62579419300088,2.446,"1768-03-01"
"187",7.32158734876855,6.92,"1768-04-01"
"188",10.8378901175291,9.066,"1768-05-01"
"189",12.742652201334,12.49,"1768-06-01"
"190",13.818824352755,13.875,"1768-07-01"
"191",13.4418949557007,12.352,"1768-08-01"
"192",10.9428204168608,10.824,"1768-09-01"
"193",6.9038065683914,7.729,"1768-10-01"
"194",5.45685114227744,4.581,"1768-11-01"
"195",1.68178700402385,2.667,"1768-12-01"
"196",1.06144742795513,2.305,"1769-01-01"
"197",2.71437121302582,2.164,"1769-02-01"
"198",3.92186426122109,4.57,"1769-03-01"
"199",7.86794790064305,8.967,"1769-04-01"
"200",11.3546743453649,12.873,"1769-05-01"
"201",13.969939633928,15.142,"1769-06-01"
"202",14.7443684205491,14.461,"1769-07-01"
"203",13.6848184297115,13.494,"1769-08-01"
"204",11.4308301206387,11.25,"1769-09-01"
"205",7.19734136637924,5.297,"1769-10-01"
"206",4.71698814069868,2.79,"1769-11-01"
"207",1.17746240965792,-0.978,"1769-12-01"
"208",-0.0300102360992989,1.974,"1770-01-01"
"209",2.54615590042288,4.105,"1770-02-01"
"210",4.49358604609364,1.612,"1770-03-01"
"211",6.96569144044123,9.788,"1770-04-01"
"212",11.5929281658798,9.996,"1770-05-01"
"213",12.98846348875,11.884,"1770-06-01"
"214",13.4868035419934,11.621,"1770-07-01"
"215",12.5099894660206,11.413,"1770-08-01"
"216",10.4699863061425,10.724,"1770-09-01"
"217",6.65557851953666,8.661,"1770-10-01"
"218",5.4490330710772,5.791,"1770-11-01"
"219",1.90667893462032,4.734,"1770-12-01"
"220",1.88458049731585,5.101,"1771-01-01"
"221",3.61693836056067,-0.274,"1771-02-01"
"222",2.98052285649659,2.814,"1771-03-01"
"223",7.45136689048358,5.717,"1771-04-01"
"224",10.1594723856645,9.626,"1771-05-01"
"225",12.7415593472299,14.104,"1771-06-01"
"226",14.0393757141725,13.828,"1771-07-01"
"227",13.1683554870035,14.204,"1771-08-01"
"228",11.4245651023938,11.363,"1771-09-01"
"229",7.08606824221749,10.317,"1771-10-01"
"230",6.09590464428168,4.916,"1771-11-01"
"231",1.88243924371012,2.522,"1771-12-01"
"232",1.39560919354041,1.253,"1772-01-01"
"233",2.19366081510734,1.478,"1772-02-01"
"234",3.50464277170857,3.057,"1772-03-01"
"235",7.46822092264971,8.858,"1772-04-01"
