datetime,data_mean_global
1779-07-15,278.167444196385
1779-08-15,276.570514721522
1779-09-15,276.536381705131
1779-10-15,277.578722263304
1779-11-15,278.588499036518
1779-12-15,279.230743173319
1780-01-15,279.695959202628
1780-02-15,280.083617935612
1780-03-15,280.430109837844
1780-04-15,280.675284798943
1780-05-15,280.624201756694
1780-06-15,279.897139330212
1780-07-15,278.263047637079
1780-08-15,276.666013368088
1780-09-15,276.631643542368
1780-10-15,277.673601720233
1780-11-15,278.682869069511
1780-12-15,279.324511494289
1781-01-15,279.789068414402
1781-02-15,280.176045531929
1781-03-15,280.521868203361
1781-04-15,280.766421209229
1781-05-15,280.714798378233
1781-06-15,279.987313220401
1781-07-15,278.35295074423
1781-08-15,276.755832531427
1781-09-15,276.72160049203603
1781-10-15,277.763948939273
1781-11-15,278.773844054995
1781-12-15,279.416307953541
1782-01-15,279.881835792315
1782-02-15,280.269889010964
1782-03-15,280.616848703545
1782-04-15,280.86255538815897
1782-05-15,280.81205863107397
1782-06-15,280.08562767988496
1782-07-15,278.452203280657
1782-08-15,276.855862752667
1782-09-15,276.822203743525
1782-10-15,277.86487905747504
1782-11-15,278.87485406513304
1782-12-15,279.517181547211
1783-01-15,279.982388175478
1783-02-15,280.36996690394903
1783-03-15,280.716330341046
1783-04-15,280.961350519236
1783-05-15,280.910108519152
1783-06-15,280.18290510275904
1783-07-15,278.548712530485
1783-08-15,276.951639635974
1783-09-15,276.917315581202
1783-10-15,277.959423745367
1783-11-15,278.968941592102
1783-12-15,279.61091698542197
1784-01-15,280.075871036729
1784-02-15,280.46329113967397
1784-03-15,280.809584342311
1784-04-15,281.05461711674
1784-05-15,281.003464983233
1784-06-15,280.276423143383
1784-07-15,278.642458297257
1784-08-15,277.04567371813204
1784-09-15,277.011693007615
1784-10-15,278.05419396386503
1784-11-15,279.064145724037
1784-12-15,279.706583138776
1785-01-15,280.172013879243
1785-02-15,280.559911898853
1785-03-15,280.906670805422
1785-04-15,281.152143630813
1785-05-15,281.101392455056
1785-06-15,280.374699039511
1785-07-15,278.741016644002
1785-08-15,277.144435101571
1785-09-15,277.110564573587
1785-10-15,278.153069595718
1785-11-15,279.162918129868
1785-12-15,279.805163837682
1786-01-15,280.270335106762
1786-02-15,280.65792660695803
1786-03-15,281.004352662528
1786-04-15,281.249487021772
1786-05-15,281.19841248116103
1786-06-15,280.47143151848996
1786-07-15,278.837518110026
1786-08-15,277.240782805246
1786-09-15,277.20685648196
1786-10-15,278.249424303051
1786-11-15,279.25946282805097
1786-12-15,279.90200964489
1787-01-15,280.367573991178
1787-02-15,280.75563138677
1787-03-15,281.10257700592996
1787-04-15,281.348265446966
1787-05-15,281.297760356353
1787-06-15,280.571345061895
1787-07-15,278.937974389864
1787-08-15,277.341739739742
1787-09-15,277.308252839348
1787-10-15,278.351179722054
1787-11-15,279.36148525224996
1787-12-15,280.004214358097
1788-01-15,280.46988666647803
1788-02-15,280.857988086521
1788-03-15,281.20492418176
1788-04-15,281.450559939775
1788-05-15,281.399969396313
1788-06-15,280.67344626845
1788-07-15,279.039955771728
1788-08-15,277.443599694903
1788-09-15,277.410000155065
1788-10-15,278.452833573555
1788-11-15,279.46307277017297
1788-12-15,280.105763025271
1789-01-15,280.571422827238
1789-02-15,280.959536946706
1789-03-15,281.306509808717
1789-04-15,281.552205262357
1789-05-15,281.501696204878
1789-06-15,280.775275214862
1789-07-15,279.14190636935797
1789-08-15,277.545690318627
1789-09-15,277.51224804126304
1789-10-15,278.55525482011905
1789-11-15,279.565682031064
1789-12-15,280.208571664395
1790-01-15,280.674438254498
1790-02-15,281.062762617514
1790-03-15,281.409945223989
1790-04-15,281.655845968514
1790-05-15,281.605533793848
1790-06-15,280.879297324077
1790-07-15,279.246096681757
1790-08-15,277.650028562654
1790-09-15,277.61670999086897
1790-10-15,278.659812294758
1790-11-15,279.670303471923
1790-12-15,280.313225304733
1791-01-15,280.77909321403
1791-02-15,281.167388903793
1791-03-15,281.514513732406
1791-04-15,281.76032848230096
1791-05-15,281.70990298407503
1791-06-15,280.98352674965196
1791-07-15,279.350160789427
1791-08-15,277.753902687007
1791-09-15,277.720370354329
1791-10-15,278.76323600758997
1791-11-15,279.773468270852
1791-12-15,280.416107293248
1792-01-15,280.881665693263
1792-02-15,281.26962236212
1792-03-15,281.616375845446
1792-04-15,281.861784112917
1792-05-15,281.810914182375
1792-06-15,281.084052752988
1792-07-15,279.45015802239396
1792-08-15,277.853324761445
1792-09-15,277.819168069321
1792-10-15,278.861357349464
1792-11-15,279.87085896513804
1792-12-15,280.512717331395
1793-01-15,280.97745364037604
1793-02-15,281.364555435816
1793-03-15,281.71042991585
1793-04-15,281.95494370266005
1793-05-15,281.903172466599
1793-06-15,281.175411559344
1793-07-15,279.54062783104
1793-08-15,277.942924705049
1793-09-15,277.90792593305997
1793-10-15,278.949309571021
1793-11-15,279.958050201216
1793-12-15,280.59919446581904
1794-01-15,281.06326137485297
1794-02-15,281.44973618479304
1794-03-15,281.795023806519
1794-04-15,282.038988574956
1794-05-15,281.986703873197
1794-06-15,281.258462765661
1794-07-15,279.623229815237
1794-08-15,278.025106158027
1794-09-15,277.989713258463
1794-10-15,279.030726885234
1794-11-15,280.03911912723703
1794-12-15,280.679927583214
1795-01-15,281.14365456876
1795-02-15,281.529768218626
1795-03-15,281.87465632196603
1795-04-15,282.11816609198104
1795-05-15,282.065353790037
1795-06-15,281.336495358831
1795-07-15,279.700538239525
1795-08-15,278.101566446496
1795-09-15,278.065184322452
1795-10-15,279.10505051435797
1795-11-15,280.112120690071
1795-12-15,280.751444823878
1796-01-15,281.213576440941
1796-02-15,281.598037667614
1796-03-15,281.941270284659
1796-04-15,282.18317549688203
1796-05-15,282.128863557258
1796-06-15,281.398664400088
1796-07-15,279.761579458142
1796-08-15,278.161746737403
1796-09-15,278.124824572187
1796-10-15,279.164525601064
1796-11-15,280.171858746136
1796-12-15,280.811876404156
1797-01-15,281.275050081821
1797-02-15,281.660811790617
1797-03-15,282.005513196435
1797-04-15,282.24896538921
1797-05-15,282.196188507045
1797-06-15,281.467422369371
1797-07-15,279.831578294089
1797-08-15,278.232704172308
1797-09-15,278.196368223475
1797-10-15,279.236192971289
1797-11-15,280.243097645923
1797-12-15,280.882106704502
1798-01-15,281.343793163868
1798-02-15,281.72770710066203
1798-03-15,282.07031824592997
1798-04-15,282.31155575476004
1798-05-15,282.25655783041304
1798-06-15,281.525682357473
1798-07-15,279.88795871899504
1798-08-15,278.287552871245
1798-09-15,278.250151098824
1798-10-15,279.28949399058604
1798-11-15,280.296618708419
1798-12-15,280.93660948447604
1799-01-15,281.399944150887
1799-02-15,281.786051654227
1799-03-15,282.13128059547404
1799-04-15,282.375438999653
1799-05-15,282.323543939963
1799-06-15,281.595832170919
1799-07-15,279.961211945514
1799-08-15,278.36372808995
1799-09-15,278.328945758759
1799-10-15,279.370484410733
1799-11-15,280.37926009286303
1799-12-15,281.020277496308
1800-01-15,281.481045163806
1800-02-15,281.867502271932
1800-03-15,282.212856603973
1800-04-15,282.456967004012
1800-05-15,282.404901064233
1800-06-15,281.67694605815
1800-07-15,280.04206075774397
1800-08-15,278.44434050821
1800-09-15,278.40940098307203
1800-10-15,279.450912160116
1800-11-15,280.459840605322
1800-12-15,281.101226104232
1801-01-15,281.56558184016
1801-02-15,281.952387278677
1801-03-15,282.298039808383
1801-04-15,282.54238713317994
1801-05-15,282.490483020255
1801-06-15,281.762600916393
1801-07-15,280.127685766843
1801-08-15,278.529819090072
1801-09-15,278.494602732874
1801-10-15,279.53569284630197
1801-11-15,280.54404216961
1801-12-15,281.184676661607
1802-01-15,281.64809567887994
1802-02-15,282.033764860267
1802-03-15,282.378075689838
1802-04-15,282.62092225015897
1802-05-15,282.567426057619
1802-06-15,281.83792837787104
1802-07-15,280.201441975038
1802-08-15,278.602116186456
1802-09-15,278.565620677793
1802-10-15,279.605679418972
1802-11-15,280.61331296811903
1802-12-15,281.25361510291197
1803-01-15,281.717152998811
1803-02-15,282.103460113525
1803-03-15,282.448981985363
1803-04-15,282.693552409533
1803-05-15,282.642175236148
1803-06-15,281.915073597249
1803-07-15,280.281142123345
1803-08-15,278.684412018157
1803-09-15,278.650434813739
1803-10-15,279.692816346401
1803-11-15,280.70245904065496
1803-12-15,281.344338540566
1804-01-15,281.80890388797997
1804-02-15,282.19557040699
1804-03-15,282.540679072312
1804-04-15,282.784108250953
1804-05-15,282.73099988342096
1804-06-15,282.001716710378
1804-07-15,280.36529297095296
1804-08-15,278.76589947748903
1804-09-15,278.729227370663
1804-10-15,279.769022095403
1804-11-15,280.776325684845
1804-12-15,281.416253391673
1805-01-15,281.87939386635503
1805-02-15,282.265302041606
1805-03-15,282.61044884164
1805-04-15,282.85469595212504
1805-05-15,282.803053126245
1805-06-15,282.075747678774
1805-07-15,280.441678422952
1805-08-15,278.844880745232
1805-09-15,278.810910360401
1805-10-15,279.8533772875
1805-11-15,280.863188133772
1805-12-15,281.50532272601504
1806-01-15,281.970234288807
1806-02-15,282.35734232897397
1806-03-15,282.702988008975
1806-04-15,282.947029486622
1806-05-15,282.894598791643
1806-06-15,282.166051093219
1806-07-15,280.530413058997
1806-08-15,278.931847929837
1806-09-15,278.896039274931
1806-10-15,279.936724967728
1806-11-15,280.944939469876
1806-12-15,281.585790462581
1807-01-15,282.049859024827
1807-02-15,282.43669251784803
1807-03-15,282.782756776629
1807-04-15,283.027919521932
1807-05-15,282.977175246092
1807-06-15,282.25073179521803
1807-07-15,280.617468513894
1807-08-15,279.02140131991
1807-09-15,278.98806645939203
1807-10-15,280.031054482722
1807-11-15,281.041252528481
1807-12-15,281.683620954806
1808-01-15,282.148593517616
1808-02-15,282.535570255076
1808-03-15,282.880871437701
1808-04-15,283.12433318452304
1808-05-15,283.071103643821
1808-06-15,282.341561604735
1808-07-15,280.704757354877
1808-08-15,279.104877755067
1808-09-15,279.067629994458
1808-10-15,280.106775566461
1808-11-15,281.113372552685
1808-12-15,281.7525522543
1809-01-15,282.214919370249
1809-02-15,282.600044881726
1809-03-15,282.94441926683703
1809-04-15,283.187949805553
1809-05-15,283.135652737721
1809-06-15,282.407749632751
1809-07-15,280.773133558521
1809-08-15,279.175834156125
1809-09-15,279.14140139498403
1809-10-15,280.183439548778
1809-11-15,281.192849479389
1809-12-15,281.834605268253
1810-01-15,282.299154394584
1810-02-15,282.685910619847
1810-03-15,283.03120737491
1810-04-15,283.274863370355
1810-05-15,283.221985266718
1810-06-15,282.49291440334997
1810-07-15,280.856663618072
1810-08-15,279.25738232191503
1810-09-15,279.220740254245
1810-10-15,280.26046145868304
1810-11-15,281.26756656705203
1810-12-15,281.90714943072703
1811-01-15,282.369777298866
1811-02-15,282.754983702874
1811-03-15,283.099221828564
1811-04-15,283.342389203339
1811-05-15,283.289532072975
1811-06-15,282.560901282121
1811-07-15,280.925419173897
1811-08-15,279.327144664633
1811-09-15,279.291656998993
1811-10-15,280.332589725897
1811-11-15,281.340872982468
1811-12-15,281.981510125379
1812-01-15,282.444977909087
1812-02-15,282.830719370296
1812-03-15,283.175097200117
1812-04-15,283.417944121622
1812-05-15,283.36435771431303
1812-06-15,282.634673527067
1812-07-15,280.99789861784
1812-08-15,279.3981766178
1812-09-15,279.361171486447
1812-10-15,280.400601487537
1812-11-15,281.407481473027
1812-12-15,282.046899514429
1813-01-15,282.509417081037
1813-02-15,282.894561924389
1813-03-15,283.238781450433
1813-04-15,283.481974087219
1813-05-15,283.42918871635896
1813-06-15,282.700668948524
1813-07-15,281.065329800654
1813-08-15,279.467222862897
1813-09-15,279.43192005374
1813-10-15,280.47304759592004
1813-11-15,281.481528300377
1813-12-15,282.122358197608
1814-01-15,282.586006715886
1814-02-15,282.971909565737
1814-03-15,283.316422112089
1814-04-15,283.559364696507
1814-05-15,283.505818883549
1814-06-15,282.776114506264
1814-07-15,281.139253188982
1814-08-15,279.539373129243
1814-09-15,279.502132852922
1814-10-15,280.54124519015
1814-11-15,281.547719559257
1814-12-15,282.18663859813097
1815-01-15,282.64855834243696
1815-02-15,283.033001110091
1815-03-15,283.376408873411
1815-04-15,283.618680456358
1815-05-15,283.564890282271
1815-06-15,282.835309064163
1815-07-15,281.198878533536
1815-08-15,279.599676995102
1815-09-15,279.563303081907
1815-10-15,280.60340973125
1815-11-15,281.610946468635
1815-12-15,282.25093603912103
1816-01-15,282.713874585542
1816-02-15,283.099224532986
1816-03-15,283.443367960943
1816-04-15,283.686147390248
1816-05-15,283.632633459554
1816-06-15,282.903133424977
1816-07-15,281.266626629823
1816-08-15,279.667228990608
1816-09-15,279.630576752181
1816-10-15,280.67036046364495
1816-11-15,281.67756726230704
1816-12-15,282.317257505029
1817-01-15,282.779964946449
1817-02-15,283.16518962345697
1817-03-15,283.50935122734796
1817-04-15,283.75232836987703
1817-05-15,283.69919422381
1817-06-15,282.970225331093
1817-07-15,281.334368861942
1817-08-15,279.73570855979
1817-09-15,279.699848496395
1817-10-15,280.740447047778
1817-11-15,281.748459178158
1817-12-15,282.38891307131
1818-01-15,282.852310308787
1818-02-15,283.238118754391
1818-03-15,283.582725926333
1818-04-15,283.825978989258
1818-05-15,283.772944994204
1818-06-15,283.0439261716
1818-07-15,281.407897442234
1818-08-15,279.808970300108
1818-09-15,279.772776567556
1818-10-15,280.81300237116903
1818-11-15,281.820630425737
1818-12-15,282.460716665607
1819-01-15,282.923790422904
1819-02-15,283.309347312002
1819-03-15,283.653802601683
1819-04-15,283.897030905732
1819-05-15,283.844108169459
1819-06-15,283.11531593575
1819-07-15,281.47960574712897
1819-08-15,279.88106571932997
1819-09-15,279.845304296422
1819-10-15,280.885984226728
1819-11-15,281.894064846774
1819-12-15,282.534578712639
1820-01-15,282.99803177818296
1820-02-15,283.38389627951403
1820-03-15,283.728564107146
1820-04-15,283.97188659079603
1820-05-15,283.918928210107
1820-06-15,283.189982758083
1820-07-15,281.554016907345
1820-08-15,279.955133903724
1820-09-15,279.918957321386
1820-10-15,280.959165038751
1820-11-15,281.96673152244097
1820-12-15,282.606704458632
1821-01-15,283.069604931282
1821-02-15,283.454920306595
1821-03-15,283.799057605183
1821-04-15,284.041883270225
1821-05-15,283.988470247193
1821-06-15,283.259103393838
1821-07-15,281.62273758965097
1821-08-15,280.023464287336
1821-09-15,279.986895267932
1821-10-15,281.026696616732
1821-11-15,282.033831007229
1821-12-15,282.673334332473
1822-01-15,283.135715883294
1822-02-15,283.520451232769
1822-03-15,283.86393560837996
1822-04-15,284.10602366165904
1822-05-15,284.051785393837
1822-06-15,283.32153569362004
1822-07-15,281.684267249721
1822-08-15,280.084109324063
1822-09-15,280.046711506903
1822-10-15,281.085777692755
1822-11-15,282.092308364331
1822-12-15,282.7313772239
1823-01-15,283.193531371511
1823-02-15,283.578284189462
1823-03-15,283.922068714453
1823-04-15,284.164777407234
1823-05-15,284.11150470854
1823-06-15,283.382527554735
1823-07-15,281.746782195108
1823-08-15,280.148341445093
1823-09-15,280.112798448456
1823-10-15,281.153800653217
1823-11-15,282.16229209560197
1823-12-15,282.80329003138803
1824-01-15,283.267285114131
1824-02-15,283.653734279641
1824-03-15,283.999014118127
1824-04-15,284.242960643848
1824-05-15,284.19061868289
1824-06-15,283.462251094464
1824-07-15,281.826791534364
1824-08-15,280.228310229008
1824-09-15,280.192397733142
1824-10-15,281.23269890577
1824-11-15,282.240155194098
1824-12-15,282.87978126488497
1825-01-15,283.34206518267104
1825-02-15,283.726461294243
1825-03-15,284.069343600797
1825-04-15,284.310545527571
1825-05-15,284.255113166358
1825-06-15,283.52334629039296
1825-07-15,281.884234800413
1825-08-15,280.281905361187
1825-09-15,280.242004965808
1825-10-15,281.278234911631
1825-11-15,282.281593084211
1825-12-15,282.917150588658
1826-01-15,283.375451927859
1826-02-15,283.756007886954
1826-03-15,284.095248905486
1826-04-15,284.333064847043
1826-05-15,284.274553631932
1826-06-15,283.540019970034
1826-07-15,281.898431054149
1826-08-15,280.293890465291
1826-09-15,280.252022112809
1826-10-15,281.286504210307
1826-11-15,282.288311559594
1826-12-15,282.92249218202704
1827-01-15,283.37956749674703
1827-02-15,283.759025205144
1827-03-15,284.097272663014
1827-04-15,284.334176650194
1827-05-15,284.274814135886
1827-06-15,283.53950316266497
1827-07-15,281.89725227029703
1827-08-15,280.292207232171
1827-09-15,280.250034150009
1827-10-15,281.284453429788
1827-11-15,282.28648206568903
1827-12-15,282.921210271443
1828-01-15,283.37920165856497
1828-02-15,283.759986120816
1828-03-15,284.100013206366
1828-04-15,284.339191887426
1828-05-15,284.28263863484403
1828-06-15,283.55064502383203
1828-07-15,281.912123935592
1828-08-15,280.31112214694997
1828-09-15,280.273206763064
1828-10-15,281.311999193345
1828-11-15,282.318417435408
1828-12-15,282.957452706423
1829-01-15,283.419569621337
1829-02-15,283.80419907734796
1829-03-15,284.147691626061
1829-04-15,284.389857243122
1829-05-15,284.335715658772
1829-06-15,283.605540711701
1829-07-15,281.968326967974
1829-08-15,280.36820935286096
1829-09-15,280.330843119962
1829-10-15,281.369937827135
1829-11-15,282.376499620437
1829-12-15,283.015607865483
1830-01-15,283.47781532566603
1830-02-15,283.86264104662604
1830-03-15,284.20652372841204
1830-04-15,284.449361495114
1830-05-15,284.396261154608
1830-06-15,283.667513620913
1830-07-15,282.03201637778596
1830-08-15,280.433796572294
1830-09-15,280.398401679836
1830-10-15,281.439433480071
1830-11-15,282.447790340854
1830-12-15,283.088443849599
1831-01-15,283.551838991496
1831-02-15,283.93738703399
1831-03-15,284.281418898924
1831-04-15,284.52372493218996
1831-05-15,284.469304661736
1831-06-15,283.738413529548
1831-07-15,282.100063560207
1831-08-15,280.498415551809
1831-09-15,280.459150630781
1831-10-15,281.496004227803
1831-11-15,282.500008361762
