datetime,carbon,temp
1906-12-15,297.859580404218,3.761
1907-01-15,297.8962323792898,1.798
1907-02-15,297.9329641101511,2.117
1907-03-15,297.9697324637499,4.575
1907-04-15,298.00648479197,7.579
1907-05-15,298.0431725834522,10.375
1907-06-15,298.0797441497757,12.729
1907-07-15,298.1161252557907,13.769
1907-08-15,298.15228045403006,13.362
1907-09-15,298.1882131139589,11.665
1907-10-15,298.2239064108811,9.234
1907-11-15,298.2593506610899,5.207000000000002
1907-12-15,298.2945436806553,2.9560000000000004
1908-01-15,298.3294877620723,2.3040000000000003
1908-02-15,298.36418981388545,2.769
1908-03-15,298.3986660268922,4.136
1908-04-15,298.4329415973944,7.831999999999999
1908-05-15,298.4670492052764,11.140999999999998
1908-06-15,298.50102982901365,13.293
1908-07-15,298.5348518515673,14.197000000000001
1908-08-15,298.56858273351975,13.376
1908-09-15,298.602387073818,11.977
1908-10-15,298.6363463658153,8.865
1908-11-15,298.6705531850582,5.272
1908-12-15,298.70509908696573,3.071
1909-01-15,298.73998638663545,1.395
1909-02-15,298.775132070294,2.7060000000000004
1909-03-15,298.81049847338363,4.589
1909-04-15,298.84608552772204,7.534
1909-05-15,298.8818881468543,10.610999999999999
1909-06-15,298.9179190576938,12.962
1909-07-15,298.9542006847637,14.06
1909-08-15,298.99072108821986,13.752
1909-09-15,299.0274322571212,11.879
1909-10-15,299.064285014221,9.192
1909-11-15,299.10124242572715,6.2360000000000015
1909-12-15,299.1382843327994,3.2230000000000003
1910-01-15,299.17534579836934,2.333
1910-02-15,299.212319914078,2.779
1910-03-15,299.2491515776252,4.606
1910-04-15,299.2858319291695,8.104999999999999
1910-05-15,299.3223677701522,11.005
1910-06-15,299.3587979477554,13.151
1910-07-15,299.394920329735,14.279000000000002
1910-08-15,299.4308344898062,13.677
1910-09-15,299.4669343113404,11.732999999999999
1910-10-15,299.50333739521886,9.006
1910-11-15,299.54022124318556,5.318
1910-12-15,299.57779658454547,2.684
1911-01-15,299.6159787902559,1.66
1911-02-15,299.6544025214303,2.4530000000000003
1911-03-15,299.6929111247957,4.347
1911-04-15,299.7315275980635,7.9899999999999975
1911-05-15,299.7702949957678,10.829
1911-06-15,299.80936193446996,13.009
1911-07-15,299.8489938866105,14.082
1911-08-15,299.8893185663097,13.499
1911-09-15,299.93032047560393,11.638
1911-10-15,299.97205334770695,9.263
1911-11-15,300.01459705602986,5.964
1911-12-15,300.0580423657254,3.39
1912-01-15,300.1022990807062,2.402
1912-02-15,300.1471045838886,3.354
1912-03-15,300.1923091832482,4.356
1912-04-15,300.23785918292924,8.229
1912-05-15,300.2837038305848,11.254
1912-06-15,300.329845171922,13.435
1912-07-15,300.3764834477472,13.723
1912-08-15,300.42357028510594,13.053
1912-09-15,300.4708087207956,11.222
1912-10-15,300.5180861821365,8.366999999999999
1912-11-15,300.56528320791625,5.521
1912-12-15,300.6122863842335,3.069
1913-01-15,300.65902670983945,2.083
1913-02-15,300.70547801965506,2.376
1913-03-15,300.75160407493667,4.517
1913-04-15,300.7973617021994,8.023
1913-05-15,300.8427180476175,10.745
1913-06-15,300.8876413330863,13.005
1913-07-15,300.9321640122927,14.137
1913-08-15,300.976271929028,13.724
1913-09-15,301.01990639242626,11.759
1913-10-15,301.06308331283543,9.077
1913-11-15,301.10581158239756,6.024
1913-12-15,301.14809377814,4.103
1914-01-15,301.19001346343094,3.3760000000000003
1914-02-15,301.23173121767354,3.2
1914-03-15,301.27335209291846,4.942
1914-04-15,301.31493347745356,8.097999999999999
1914-05-15,301.3565283184855,11.284999999999998
1914-06-15,301.3981619643498,13.495999999999999
1914-07-15,301.4398711991421,14.298
1914-08-15,301.4816827282325,13.73
1914-09-15,301.5236156267267,11.915
1914-10-15,301.56571664675755,9.387
1914-11-15,301.6080130322806,5.759
1914-12-15,301.6505115735214,3.6
1915-01-15,301.69329195040405,2.299
1915-02-15,301.7365023743781,3.265
1915-03-15,301.7802158117417,5.143
1915-04-15,301.82443851356607,8.705
1915-05-15,301.8691569019229,11.493
1915-06-15,301.91431244977895,13.3
1915-07-15,301.95966734208395,14.443
1915-08-15,302.0051608856134,13.77
1915-09-15,302.05090808761986,11.867
1915-10-15,302.0968472075889,8.984
1915-11-15,302.14292529018235,6.216
1915-12-15,302.1891043721372,3.633
1916-01-15,302.2352842098113,2.616
1916-02-15,302.2813061037897,2.957
1916-03-15,302.32707604196423,4.846
1916-04-15,302.37255739370363,8.046999999999999
1916-05-15,302.41773075247437,10.972
1916-06-15,302.46261545106313,12.942
1916-07-15,302.50730017355505,14.052
1916-08-15,302.55181920067423,13.58
1916-09-15,302.5961516783359,11.725999999999999
1916-10-15,302.64033640334765,9.052999999999999
1916-11-15,302.68441879825764,5.596
1916-12-15,302.7284351104145,2.316
1917-01-15,302.7723859413518,2.133
1917-02-15,302.816236733453,2.36
1917-03-15,302.85994570121846,4.488
1917-04-15,302.90346217415583,7.854999999999999
1917-05-15,302.9467174883087,10.443
1917-06-15,302.9896298663408,12.915
1917-07-15,303.032301848654,14.259
1917-08-15,303.0745828011448,13.470999999999998
1917-09-15,303.1160731451954,11.745
1917-10-15,303.1565729327848,8.544
1917-11-15,303.19584245188173,5.82
1917-12-15,303.2336453268972,2.247
