"","Fitted","Actual","Date"
"883",281.746344272053,281.746782195108,"1823-07-15"
"884",280.147817202291,280.148341445093,"1823-08-15"
"885",280.112198239853,280.112798448456,"1823-09-15"
"886",281.153149342886,281.153800653217,"1823-10-15"
"887",282.161600951666,282.162292095602,"1823-11-15"
"888",282.802583061557,282.803290031388,"1823-12-15"
"889",283.26657428963,283.267285114131,"1824-01-15"
"890",283.653043163561,283.653734279641,"1824-02-15"
"891",283.998355091903,283.999014118127,"1824-03-15"
"892",284.242356671605,284.242960643848,"1824-04-15"
"893",284.190081864103,284.19061868289,"1824-05-15"
"894",283.461797917117,283.462251094464,"1824-06-15"
"895",281.826432303466,281.826791534364,"1824-07-15"
"896",280.228061043252,280.228310229008,"1824-08-15"
"897",280.192269262561,280.192397733142,"1824-09-15"
"898",281.232706907034,281.23269890577,"1824-10-15"
"899",282.240310657714,282.240155194098,"1824-11-15"
"900",282.880099647388,282.879781264885,"1824-12-15"
"901",283.342557689233,283.342065182671,"1825-01-15"
"902",283.727143323807,283.726461294243,"1825-02-15"
"903",284.07022640821,284.069343600797,"1825-03-15"
"904",284.311644321407,284.310545527571,"1825-04-15"
"905",284.256434960025,284.255113166358,"1825-05-15"
"906",283.524866246355,283.523346290393,"1825-06-15"
"907",281.885937206524,281.884234800413,"1825-07-15"
"908",280.283765761603,280.281905361187,"1825-08-15"
"909",280.244007097511,280.242004965808,"1825-09-15"
"910",281.280354834944,281.278234911631,"1825-10-15"
"911",282.283814052464,282.281593084211,"1825-11-15"
"912",282.919449115456,282.917150588658,"1825-12-15"
"913",283.377810797202,283.375451927859,"1826-01-15"
"914",283.758404148408,283.756007886954,"1826-02-15"
"915",284.097664837986,284.095248905486,"1826-03-15"
"916",284.335477877013,284.333064847043,"1826-04-15"
"917",284.276947332926,284.274553631932,"1826-05-15"
"918",283.542392555321,283.540019970034,"1826-06-15"
"919",281.900780778732,281.898431054149,"1826-07-15"
"920",280.296215791383,280.293890465291,"1826-08-15"
"921",280.254321308462,280.252022112809,"1826-09-15"
"922",281.288775725505,281.286504210307,"1826-10-15"
"923",282.290553673847,282.288311559594,"1826-11-15"
"924",282.92470333465,282.922492182027,"1826-12-15"
"925",283.381745947353,283.379567496747,"1827-01-15"
"926",283.761169476164,283.759025205144,"1827-02-15"
"927",284.099380934256,284.097272663014,"1827-03-15"
"928",284.336247454269,284.334176650194,"1827-04-15"
"929",284.276844614711,284.274814135886,"1827-05-15"
"930",283.541471148931,283.539503162665,"1827-06-15"
"931",281.899134896265,281.897252270297,"1827-07-15"
"932",280.293981606071,280.292207232171,"1827-08-15"
"933",280.251677402586,280.250034150009,"1827-09-15"
"934",281.285942670692,281.284453429788,"1827-10-15"
"935",282.287794424335,282.286482065689,"1827-11-15"
"936",282.922322858772,282.921210271443,"1827-12-15"
"937",283.380091582745,283.379201658565,"1828-01-15"
"938",283.760630555908,283.759986120816,"1828-02-15"
"939",284.100389200105,284.100013206366,"1828-03-15"
"940",284.339276627203,284.339191887426,"1828-04-15"
"941",284.282411157445,284.282638634844,"1828-05-15"
"942",283.550134788097,283.550645023832,"1828-06-15"
"943",281.911369751372,281.912123935592,"1828-07-15"
"944",280.310156944279,280.31112214695,"1828-08-15"
"945",280.272068981345,280.273206763064,"1828-09-15"
"946",281.310722109723,281.311999193345,"1828-10-15"
"947",282.317039164047,282.318417435408,"1828-11-15"
"948",282.95600682924,282.957452706423,"1828-12-15"
"949",283.4180939535,283.419569621337,"1829-01-15"
"950",283.802727509894,283.804199077348,"1829-02-15"
"951",284.146261683644,284.147691626061,"1829-03-15"
"952",284.388503059977,284.389857243122,"1829-04-15"
"953",284.334473617125,284.335715658772,"1829-05-15"
"954",283.604401036839,283.605540711701,"1829-06-15"
"955",281.967261642768,281.968326967974,"1829-07-15"
"956",280.367202921196,280.368209352861,"1829-08-15"
"957",280.329868356096,280.330843119962,"1829-09-15"
"958",281.368978533426,281.369937827135,"1829-10-15"
"959",282.375529265952,282.376499620437,"1829-11-15"
"960",283.014609601566,283.015607865483,"1829-12-15"
"961",283.47676322238,283.477815325666,"1830-01-15"
"962",283.861517711595,283.862641046626,"1830-02-15"
"963",284.205303740584,284.206523728412,"1830-03-15"
"964",284.448026965843,284.449361495114,"1830-04-15"
"965",284.394787585733,284.396261154608,"1830-05-15"
"966",283.665923187592,283.667513620913,"1830-06-15"
"967",282.030360469435,282.032016377786,"1830-07-15"
"968",280.432106863224,280.433796572294,"1830-08-15"
"969",280.396728317349,280.398401679836,"1830-09-15"
"970",281.43780930233,281.439433480071,"1830-10-15"
"971",282.446264404637,282.447790340854,"1830-11-15"
"972",283.087050014902,283.088443849599,"1830-12-15"
"973",283.550625351611,283.551838991496,"1831-01-15"
"974",283.936388364699,283.93738703399,"1831-02-15"
"975",284.280682435045,284.281418898924,"1831-03-15"
"976",284.523286240864,284.52372493219,"1831-04-15"
"977",284.469210044872,284.469304661736,"1831-05-15"
"978",283.738654551997,283.738413529548,"1831-06-15"
"979",282.100581950482,282.100063560207,"1831-07-15"
"980",280.499185757375,280.498415551809,"1831-08-15"
"981",280.460116441546,280.459150630781,"1831-09-15"
"982",281.497138159715,281.496004227803,"1831-10-15"
"983",282.501256014554,282.500008361762,"1831-11-15"
"984",283.137600464922,283.136268271096,"1831-12-15"
"985",283.596726511529,283.595362592023,"1832-01-15"
"986",283.97820123201,283.97683624301,"1832-02-15"
"987",284.318468423137,284.317153796932,"1832-03-15"
"988",284.557471553266,284.556239250704,"1832-04-15"
"989",284.50032542412,284.499225642548,"1832-05-15"
"990",283.76740613252,283.766453853998,"1832-06-15"
"991",282.12771037356,282.126900139896,"1832-07-15"
"992",280.525334655591,280.524670461702,"1832-08-15"
"993",280.485914125938,280.485391109205,"1832-09-15"
"994",281.523121079162,281.522742676452,"1832-10-15"
"995",282.527940474105,282.527702345692,"1832-11-15"
"996",283.165415425933,283.165320518728,"1832-12-15"
"997",283.62607655907,283.626120995143,"1833-01-15"
"998",284.00940756905,284.009593856767,"1833-02-15"
"999",284.351824167316,284.352148839839,"1833-03-15"
"1000",284.593189918282,284.59365510464,"1833-04-15"
"1001",284.538588272329,284.53919085962,"1833-05-15"
"1002",283.808312518505,283.809046554024,"1833-06-15"
"1003",282.171321631116,282.172154373427,"1833-07-15"
"1004",280.571658901763,280.572575636084,"1833-08-15"
"1005",280.534922867952,280.535891988582,"1833-09-15"
"1006",281.574733653787,281.575739381764,"1833-10-15"
"1007",282.582038627917,282.583050354675,"1833-11-15"
"1008",283.221829653653,283.222830665916,"1833-12-15"
"1009",283.6845989054,283.685559471862,"1834-01-15"
"1010",284.069779629664,284.070682211143,"1834-02-15"
"1011",284.413748337611,284.414563976793,"1834-03-15"
"1012",284.656318849492,284.65702928589,"1834-04-15"
"1013",284.602534752524,284.603111703679,"1834-05-15"
"1014",283.872637657122,283.873073728194,"1834-06-15"
"1015",282.235571106006,282.235898027856,"1834-07-15"
